id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
839,,348040,215007,,31/01/2020,Contursi-348040,"Skyphos di stile meso-corinzio. Orlo appena rientrante, profonda vasca troncoconica, piede ad anello. Decorazione in bruno: sul labbro, fascia a tremolo fra due linee parallele; sul corpo, teoria di animali. Nel campo rosette e punti; presso il piede, raggi; sul fondo, cerchi concentrici. Interno verniciato in bruno.",43,591,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,08.04.1924"
840,,348041,215008,,20/04/2020,Contursi-348041,"Amphoriskos a vernice nera di produzione attica. Bocchello troncoconico con orlo arrotondato, breve collo cilindrico, spalla obliqua arrotondata, corpo ovoide fortemente rastremato verso il piede ad anello svasato, anse a nastro impostate tra il collo e la spalla. Interamente verniciato in nero, collo e fascia sotto la spalla a risparmio.",43,445,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,08.04.1924"
841,,348042,215009,,08/12/2020,Contursi-348042,"Amphoriskos a vernice nera di produzione attica. Bocchello troncoconico con orlo arrotondato, breve collo cilindrico, spalla obliqua arrotondata, corpo ovoide fortemente rastremato verso il piede ad anello svasato, anse a nastro impostate tra il collo e la spalla. Interamente verniciato in nero, collo e fascia sotto la spalla a risparmio.",43,445,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,08.04.1924"
843,,348044,215011,,04/05/2020,Contursi-348044,"Skyphos a vernice bruna. Orlo rientrante, profonda vasca a profilo arrotondato, piede ad anello; anse a bastoncello impostate orizzontalmente sotto l'orlo. Verniciata in bruno.",43,591,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,08.04.1924"
845,,348046,215013,,29/07/2020,Contursi-348046,"kylix ionica tipo B1. Labbro svasato, vasca dal profilo arrotondato, piede ad anello svasato; anse impostate orizzontalmente all'altezza della spalla. Labbro, spalle, anse e fascia sotto le anse in bruno.",43,530,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,08.04.1924"
864,,345571,52849,,27/12/2020,Contursi-345571,"Amphoriskos di produzione attica. Bocchello troncoconico con orlo arrotondato, breve collo cilindrico, spalla obliqua arrotondata, corpo ovoide fortemente rastremato verso il piede ad anello svasato, anse a nastro impostate tra il collo e la spalla. Interamente verniciato in nero ad eccezione del collo e di una fascia sotto la spalla a risparmio.",43,445,2,28,68,108,Ospedale Civile SS. Annunziata,,24,24,4,-600,-551,2,"tomba,1935"
1466,,348643,50237,,28/09/2020,Contursi-348643,"Pisside stamnoide di stile corinzio medio/tardo. Labbro dritto con stretta imboccatura circolare, spalla arrotondata, corpo globoso, piede ad anello, anse a bastoncello impostate sulla spalla e rivolte verso l'alto. Decorazione in bruno sul corpo, suddivisa in due fasce, una decorata con un volatile, forse un cigno, tra due grifi e rosette nel campo, l'altra che ricopre la metà inferiore del corpo a fasce concetriche, sottili e larghe alternate, rese a campitura piena.",43,566,2,29,85,108,Via M. Pacuvio,,24,24,4,-600,-551,2,1934
198,,344938,40163,,20/06/2020,Contursi-344938,"Anello digitale in oro con castone figurato Tipo IX De Juliis. Cerchio stondato esternamente e piatto all'interno, castone di forma circolare con profilo piatto. Decorazione figurata sul castone: Erote in volo con ali spiegate. I particolari della capigliatura riccia, della muscolatura e delle ali sono finemente dettagliati. La testa è rivolta all'indietro, tiene nella mani una fiaccola e una teca. Sullo sfondo sottili incisioni. Presenta ammaccature.",4,28,2,24,25,45,,Saturo,27,27,6,-300,-276,2,"Ripostiglio,Lo Porto,17-18 giugno 1977"
200,,344940,40165,,31/05/2020,Contursi-344940,"Anello digitale in argento con castone. Tipo XI C De Juliis. Cerchio sottile appiattito all'interno. Castone convesso con forma a losanga, a profilo continuo con la verga. Non presenta decorazione figurata sul castone. Presenta ammaccature.",4,28,2,24,25,45,,Saturo,27,27,6,-300,-276,2,"Primo Tesoretto,Lo Porto,17-18 giugno 1977"
231,,344971,187095,,19/04/2020,Contursi-344971,"Anello digitale in argento con castone non figurato, confrontabile per la forma al Tipo XI B De Juliis. Cerchio a nastro, appiattito all'interno. Castone convesso con forma a losanga. Presenta ammaccature",4,28,2,24,25,45,,Saturo,27,27,6,-300,-276,2,"PrimoTesoretto,Lo Porto,17-18 giugno 1977"
232,,344972,187096,,07/11/2020,Contursi-344972,"Anello digitale in argento con castone non figurato, confrontabile per la forma al Tipo XI B De Juliis. Cerchio a nastro, appiattito all'interno. Castone convesso con forma a losanga. Presenta ammaccature",4,28,2,24,25,45,,Saturo,27,27,6,-300,-276,2,"PrimoTesoretto,Lo Porto,17-18 giugno 1977"
1605,,348809,214004,,16/02/2020,Contursi-348809,"Oinochoe a figure rosse di produzione apula. Labbro trilobato svasato, breve collo a profilo concavo, spalla indistinta, corpo globulare, piede a disco; ansa a bastoncello impostata tra orlo e spalla. Scena a figure rosse sul corpo, delimitata nella parte superiore da una fascia a riquadri rossi e neri alternati e una con ovoli e nella parte inferiore con meandri e croci. Al centro Atteone aggredito dai cani, in un paesaggio caratterizzato da alberi d'olivo e rocce; assistono alla scena Artemide seduta su pantera, Apollo sul cigno, Pan e un sileno. Attribuita al Pittore di Felton.",43,547,2,28,96,108,via S. Lucia,,26,26,6,-370,-360,2,"Tomba 66,13.01.1970"
1661,,348870,101422,,09/07/2020,Contursi-348870,"Oinochoe a figure rosse di produzione apula. Labbro trilobato svasato, breve collo a profilo concavo, spalla indistinta, corpo globulare, piede a disco; ansa a bastoncello impostata tra orlo e spalla. Scena a figure rosse sul corpo, delimitata nella parte superiore da una fascia con palmette e girali e inferiormente da una fascia con meandri; due figure femminili stanti con phiale in mano alternate a tre figure maschili di cui due con rami e uno con phiale in mano. Attribuita al Pittore di Truro.",43,547,2,28,97,108,Via U. De Carolis,,26,26,6,-370,-360,2,"Tomba 156,27.06.1955"
1662,,348871,101423,,19/04/2020,Contursi-348871,"Lekythos ariballica a figure rosse. Bocchello a tronco di cono e orlo piatto, stretto collo cilindrico distinto, corpo globulare schiacciato, piede ad anello. Decorazione a figure rosse sul corpo: erote nudo, seduto su una roccia, rivolto verso sinistra, con phiale in mano. Decorazione accessoria: tra collo e spalla linguette; ai lati della figurazione girali. Attribuita al Pittore di Felton.",43,537,2,28,97,108,Via U. De Carolis,,26,26,6,-370,-360,2,"Tomba 156,27.06.1955"
1663,,348872,101424,,20/06/2020,Contursi-348872,"Lekythos ariballica a figure rosse. Bocchello campanulato e orlo piatto, stretto collo cilindrico distinto, corpo globulare schiacciato, piede ad anello. Decorazione a figure rosse sul corpo: figura femminile, vestita di chitone, seduta su roccia, con phiale e corona in mano, rivolta a sinistra. Decorazione accessoria: tra collo e spalla linguette; ai lati della figurazione girali. Attribuito al pittore di Felton.",43,537,2,28,97,108,via Umbria,,26,26,6,-370,-360,2,"Tomba 156,27.06.1955"
770,,345540,138852,,08/02/2020,Contursi-345540,"Pelike protoapula a figure rosse. Orlo arrotondato, estroflesso, corpo globoso,
piede ad anello, anse a nastro verticali. Decorazione a figure rosse. Lato A: efebo nudo, stante, raffigurato di tre quarti, con l'himation avvolto sul braccio sinistro proteso. Lato B: figura femminile in corsa verso destra, vestit di chitone. Nel campo: palla. Sotto le scene figurate: filetto
oizzontale a risparmio. Ai lati: girali",43,556,2,27,54,108,Ospedale Civile SS. Annunziata,,26,26,6,-400,-376,2,"Via Regina Margherita, tomba 2,Lo Porto F. G.,27.03.1972"
1587,,348791,52485,,25/05/2020,Contursi-348791,"Lekythos ariballica a figure rosse. Bocchello troncoconico con parte inferiore arrotondata e orlo piatto, stretto collo cilindrico, corpo globulare, piede ad anello. Decorazione a figure rosse sul corpo: figura femminile vestita di chitone e tiene una benda, innanzi a un pilastrino, al di là del quale è Eros con corona in mano. Decorazione accessoria: tra collo e spalla linguette e ovoli; sotto la figurazione ovoli. Ritenuto vicino alla prima officina del Pittore di Creusa.",43,537,2,28,95,108,Via Principe Amedeo,,26,26,6,-400,-376,2,"Tomba, presso il cranio del defunto.,25.01.1939"
1588,,348792,52486,,11/12/2020,Contursi-348792,"Olpe miniaturistica acroma. Labbro appena svasato, collo indistinto, corpo cilindrico, piede piano, ansa a nastro sormontante.",43,550,2,28,95,108,Via Pupino,,26,26,6,-400,-376,2,"Tomba, presso il cranio del defunto.,25.01.1939"
1589,,348793,52487,,14/03/2020,Contursi-348793,"Olpe miniaturistica acroma. Labbro appena svasato, collo indistinto, corpo cilindrico, piede piano, ansa a nastro sormontante.",43,550,2,28,95,108,Via Regina Elena,,26,26,6,-400,-376,2,"Tomba, presso il cranio del defunto.,25.01.1939"
1653,,348856,101641,,30/04/2020,Contursi-348856,"Pelike apula a figure rosse. Labbro revoluto con bordo arrotondato, collo cilindrico, corpo globulare, piede ad anello, anse impostate sotto il labbro. Decorazione a figure rosse: sul collo, tralcio di foglie, sul corpo erote con corona in mano e figura femminile che incede verso il centro. Sotto la scena figurata, fascia con meandri.",43,556,2,28,96,108,Via U. De Carolis,,26,26,6,-400,-376,2,1955
1654,,348857,101642,,25/03/2020,Contursi-348857,"alabastron sovraddipinto. Bocchello a disco piatto, breve collo cilindrico, corpo piriforme, piede ad anello con bordo modanato. Decorazione sovraddipinta in bianco e giallo su superficie interamente verniciata in nero: figura femminile con iunx.",43,443,2,28,96,108,Via U. De Carolis,,26,26,6,-400,-376,2,1955
941,,348159,52190,,09/04/2020,Contursi-348159,"Gruppo fittile composto da colonna e figura maschile. La colonna presenta una base a quattro gradini e un capitello dorico; al di sopra del capitello una figura maschile dai tratti negroidi è raffigurato in posizione arcuata, con le gambe sollevate e portate verso la testa e le braccia volte indietro quasi ad afferrare i piedi; l'addome è ben dettagliato, il ventre è a contatto con la colonna.",31,232,2,29,74,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,2,29.01.1943
942,,348151,52183,,04/07/2020,Contursi-348151,"Lekythos a figure nere di produzione attica. Bocchello ampio e svasato, collo cilindrico, spalla quasi orizzontale, corpo cilindrico espanso rastremato verso il basso, piede ad anello, ansa a nastro. Decorazione a figure nere con incisioni e sovraddipinture in bianco. Sul collo, linguette; sulla spalla, catena di palmette dritte e rovescie. Sul corpo, al di sotto di una fascia di punti, scena di ratto: figura maschile nuda afferra una fanciulla con le braccia sollevata. Ai lati due fanciulle nella stessa posizione e retrospicienti fuggono.",43,537,2,29,74,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,2,1943
943,,348152,52184,,06/01/2020,Contursi-348152,"Lekythos a figure nere di produzione attica. Bocchello ampio e svasato, collo cilindrico, spalla quasi orizzontale, corpo cilindrico espanso rastremato verso il basso, piede ad anello, ansa a nastro. Decorazione a figure nere con incisioni e sovraddipinture in bianco. Sul collo, linguette; sulla spalla, catena di palmette dritte e rovescie. Sul corpo, al di sotto di una fascia di punti, corteo di divinità.",43,537,2,29,74,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,2,1943
949,,348149,52188,,14/05/2020,Contursi-348149,"Skyphos attico a vernice nera, classe di Pistias. Orlo dritto, profonda vasca a profilo troncoconico rastremata verso il piede a disco; anse oblique. Decorazione a figure nere virante al rosso con sovraddipinture in bianco. Lato A: figura virile nuda in corsa verso destra con mantello sul braccio proteso, tra palmette. Lato B: felino rampante di profilo a destra, tra palmette. Sotto l'orlo linea e in prossimità del piede, tra due linee parallele a campitura piena una fascia con punti disposti a scacchiera; sotto le anse foglia d'edera.",43,591,2,29,74,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,2,1943
968,,348181,4463,,01/03/2020,Contursi-348181,"Lekythos attica a figure nere. Bocchello basso e campanulato, collo cilindrico, spalla quasi orizzontale, corpo ovoidale allungato fortemente rastremato verso il piede, piede a disco, ansa a nastro impostata verticalmente tra collo e spalla. Decorata con vernice nera a campitura piena sul corpo e sul bocchello. Sul collo linee verticali, sulla spalla linguette e palmette alternate.",43,537,2,29,75,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,2,"Prop. Acclavio, Tomba (esterno),17.03.1914"
1230,,348458,124489,,31/08/2020,Contursi-348458,Kline miniaturistica in terracotta. Forma rettangolare con gambe squadrate e portanti. Restano tracce di colore.,31,232,2,29,79,108,Via Duca degli Abruzzi,,25,25,6,-500,-476,2,
1231,,348459,212420,,08/12/2020,Contursi-348459,"Sarcofago in terracotta. Forma parallelepipeda, con pareti pressochè dritte, angoli interni smussati. Scheggiato.",6,61,2,29,79,108,Via Duca degli Abruzzi,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
1234,,348462,212423,,22/10/2020,Contursi-348462,"Skyphos a vernice nera. Orlo rientrante, vasca profonda rastremata verso il basso piede a profilo troncoconico. Linea rossa sovraddipinta sotto le anse. Scheggiato e con piccole lacune al piede e all'orlo",43,591,2,29,79,108,Via Duca degli Abruzzi,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
1236,,348464,212425,,02/09/2020,Contursi-348464,"Kylix attica a vernice nera, tipo C. Labbro concavo con orlo svasato, spigolo acuto, vasca profonda a profilo convesso, stelo cilindrico, piede a disco con bordo risparmiato.",43,530,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
1238,,348466,212427,,06/06/2020,Contursi-348466,"Lekythos attica a fondo bianco, classe del leoncino. Bocchello troncoconico, collo cilindrico, spalla orizzontale, corpo ovoidale rastremato verso il piede a disco; ansa a nastro verticale. Decorato sulla spalla con linguette e fiori di loto uniti da steli ad arco. Sul corpo palmette collegate da tralci; al di sopra: fascia di punti connessi da linee spezzate; parte inferiore verniciata in nero con fascia a risparmio.",43,537,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
1241,,348469,212430,,01/09/2020,Contursi-348469,"figurina fittile zoomorfa configurata a cinghiale. Realizzato a stampo, la parte inferiore è lavorata a giorno; muso e orecchie sono sporgenti, l'occhio è inciso; corpo allungato, sul dorso e fino al centro della testa, appena accenato, il cordolo delle setole, zampe troncoconiche. Coda restaurata.",31,232,2,29,79,108,via Duca di Genova,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
1244,,348472,212433,,05/01/2020,Contursi-348472,"Cup-skyphos a figure nere di produzione attica, classe di Cracovia. Labbro a profilo concavo con orlo svasato leggermente ingrossato, distinto dalla profonda vasca a profilo convesso; anse a bastoncello, rivolte verso l'alto, impostate orizzontalmente sulla vasca, piede troncoconico. Interamente verniciato ad eccezione di una fascia a risparmio tra le anse, decorata, su entrambi i lati, con catena di palmette alternate a boccioli di loto stilizzati.",43,591,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,2,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1247,,348475,212436,,06/04/2020,Contursi-348475,Pendente in pietra configurato a scaraboide egittizzante. Sulla parte piana crittogramma non leggibile. Foro passante all'estremità.,4,44,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,2,"Tomba 12,A. Dell'Aglio,17.11.1989"
