id_temp,id_def,nctn,inv,suf,l3,l4,piano,sala,vetrina,comune,via,geonote,scan,dsca,dscd,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,misd,deso,stcc,stcl,adsp,adsm,cmpd,cmpn,fur,cdgg
296,,345797,34867,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,1,-600,-590,8,25,tornio,,,,"coppa di fabbrica coloniale con labbro a profilo rettilineo, vasca ampia con spalla poco pronunciata e piede ad anello. Interamente verniciata fatta eccezione per una fascia a risparmio all'altezza delle anse.",2,3,1,1,2020/11/20,33,39,1
297,,345805,34875,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"kotyle di fabbrica coloniale con orlo semplice, anse impostate subito sotto all'orlo, vasca rastremata verso il basso e piede ad anello. Decorata a fasce, vernice mal conservata.",4,3,1,1,2020/11/20,33,39,1
298,,345806,34876,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"kotyle di piccole dimensioni di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse impostate subito sotto l'orlo, vasca basse e base piana. Decorata con schematici cani in corsa tra filetti in alto e in basso, senza incisioni.",2,3,1,1,2020/11/20,33,39,1
299,,345793,34862,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"aryballos di probabile produzione coloniale con labbro a disco, stretto collo cilindrico, ansa a nastro impostata dal labbro alla spalla, vasca lenticolare e base piana. Decorazione sostanzialmente evanida, in origine a fasce.",2,3,1,1,2020/11/20,33,39,1
300,,345802,34872,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"aryballos di piccole dimensioni di probabile produzione coloniale con labbro a disco, stretto collo cilindrico, ansa a nastro impostata dal labbro alla spalla, vasca lenticolare e base piana. Decorazione sostanzialmente evanida, in origine con baccellature sulla spalla e fasce.",2,3,1,1,2020/11/20,33,39,1
301,,345815,34885,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"aryballos di piccole dimensioni di probabile produzione coloniale con labbro a disco, stretto collo cilindrico, ansa a nastro impostata dal labbro alla spalla, vasca lenticolare e base piana. Decorazione evanida.",2,3,1,1,2020/11/20,33,39,1
302,,345803,34873,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"olpe miniaturistica di produzione coloniale acroma. Ha orlo semplice, collo cilindrico e ansa a nastro impostato dall'orlo al punto di massima espansione del corpo che è globulare, la base è piana.",2,3,1,1,2020/11/20,33,39,1
303,,345799,34869,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"olpe miniaturistica di produzione coloniale. Ha orlo semplice, collo cilindrico e ansa a nastro impostata dall'orlo al punto di massima espansione del corpo che è globulare, la base è piana. Interamente verniciata con filetto a risparmio all'altezza dell'attacco dell'ansa.",2,3,1,1,2020/11/20,33,39,1
304,,345812,34882,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"olla stamnoide di produzione coloniale con orlo verticale, anse verticali sormontanti, vasca globulare rastremata verso il basso, corto piede ad anello. Decorazione di tipo lineare, evanida.",2,3,1,1,2020/11/20,33,39,1
305,,345816,34886,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"olla stamnoide di produzione coloniale con orlo verticale, anse verticali sormontanti, vasca globulare rastremata verso il basso, corto piede ad anello. Decorazione mal conservata, a onda sulla spalla, a fasce e vernice unita sul resto del corpo.",2,3,1,1,2020/11/20,33,39,1
306,,345808,34878,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,alabastron miniaturistico di fabbrica coloniale con orlo svasato e ansa a nastro. Decorazione poco conservata a fasce.,2,3,1,1,2020/11/20,33,39,1
307,,345792,34861,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"situla miniaturistica di probabile fabbrica coloniale con imboccatura trilobata sul davanti e circolare nella parte posteriore, dietro l'ansa che è sormontante,  corpo globulare espanso e base piana. Decorazione non conservata.",2,3,1,1,2020/11/20,33,39,1
308,,345794,34863,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"situla miniaturistica acroma di probabile fabbrica coloniale con imboccatura trilobata sul davanti e circolare nella parte posteriore, dietro l'ansa che è sormontante, corpo globulare e base piana.",2,3,1,1,2020/11/20,33,39,1
309,,345807,34877,null,44,642,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"oinochoe miniaturistica acroma di probabile produzione coloniale con bocca trilobata, ansa lievemente sormontante e corpo globulare.",2,3,1,1,2020/11/20,33,39,1
310,,345820,34890,null,44,657,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,tornio,,,,"kylix cd. 'ionica' di tipo A2 con alto labbro svasato, vasca profonda, anse orizzontalu a sezione circolare impostate sulla spalla, basso piede ad anello. Esterno risparmiato fino alla spalla a eccezione di una stretta fascia subito sotto la giunzione labbro/vasca, anse e resto del corpo verniciati fino al piede.",2,3,1,1,2020/11/23,33,39,1
311,,345804,34874,null,31,232,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,25,"stampo,modellato a mano",,,,"stauetta raffigurante un personaggio femminile stante, di prospetto, vestita con hymation e peplo. Capigliatura a riccioli sulla fronte e ciocche ricadenti ai lati del viso che ha tratti tozzi e grossolani; braccia ripiegate all'altezza della vita e rese in maniera sommaria, senza particolari anatomici; seni appena accennati, tracce di graffito sulla veste a imitare un panneggio; piedi poggianti su base. Resa in generale molto sommaria.",2,3,1,1,2020/11/23,33,39,1
312,,345825,34895,null,1,19,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,22,forgiatura,,,,spillone con capocchia circolare su disco seguita da due elementi a tronco di cono contrapposti intervallati da dischetti e ago.,2,3,1,1,2020/11/23,33,39,1
313,,345826,34896,null,1,19,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,22,forgiatura,,,,spillone con capocchia circolare su disco seguita da due elementi a tronco di cono contrapposti intervallati da dischetti e ago.,2,3,1,1,2020/11/23,33,39,1
314,,345822,34892,null,46,714,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,34,forgiatura,,,,"serie di elementi verticali sottili, spezzati, uno dei quali con estremità superiore annodata a formare una sorta di occhiello, forse pertinenti a un mobiletto.",3,3,1,1,2020/11/23,33,39,1
315,,345823,34893,null,46,714,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,34,forgiatura,,,,verga di chiodo in bronzo.,3,3,1,1,2020/11/23,33,39,1
316,,345824,34894,null,4,48,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,186,levigatura,,,,vago circolare di collana in osso con foro centrale.,8,3,1,1,2020/11/23,33,39,1
317,,345827,34897,null,4,48,2,7,61,108,Via Marche,null,Via Marche,null,1997,24,24,5,-550,-500,8,18,levigatura,,,,vago sferoidale di collana in ambra con foro passante.,8,3,1,1,2020/11/23,33,39,1
318,,345800,34870,null,65,916,2,7,62,108,Via Marche,null,Via Marche,null,1997,5,29,,,,8,186,tecnica non presente in lista,,,,porzione di palco di cervide.,8,3,1,1,2020/11/23,33,39,1
