"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
625,,44766,330146,56020,,"Contursi-330146",43,457,3,2,71,108,"via Pisanelli","tra via Oberdan e via Pupino",28,28,5,-150,-101,53,38,"7.2",,,"Valva di conchiglia Glycymeris utilizzata come porta cosmetici. Nella parte cava si conservano ancora tracce di ocra.",1,"Tomba 5.3.1936",
12,,44827,329772,12374,,"Contursi-329772",43,443,3,2,31,108,"villa Pepe","Contrada Santa Lucia",29,29,5,-50,0,6,54,"7.5","2.1",,"Alabastron in alabastro tipo Colivicchi II.2.2.1, con orlo arrotondato, lungo collo cilindrico, spalla carenata, corpo ovoidale allungato, due anse verticali piegate ad angolo retto impostate sul collo e sulla carena, fondo con basso puntale con anello.",1,"29.5.1885",
14,,44728,329774,12376,,"Contursi-329774",43,443,3,2,31,108,"Giardino Marrese",,29,29,5,-50,0,6,54,10,"2.5",,"Alabastron in alabastro tipo Colivicchi II.1.4.2, con orlo dritto verticale distinto da un disco aggettante, collo cilindrico, corpo fusiforme molto allungato terminante a punta.",1,"13.4.1885",
16,,44615,329776,12380,,"Contursi-329776",43,443,3,2,31,108,,"Contrada Santa Lucia",29,29,5,-50,0,6,54,"6.8",3,,"Amphoriskos in alabastro tipo Colivicchi II.2.1.1, con orlo arrotondato, collo cilindrico, spalla carenata, corpo ovoidale, due anse verticali piegate ad angolo retto impostate sul collo e sulla carena, fondo con basso puntale con anello.",1,"da una tomba senza data",
17,,44779,329777,12382,,"Contursi-329777",43,443,3,2,31,108,,,29,29,5,-50,0,6,54,12,4,,"Amphoriskos in alabastro tipo Colivicchi II.2.2.3, con orlo arrotondato, lungo collo cilindrico, spalla carenata, corpo ovoidale allungato, due anse verticali piegate ad angolo retto impostate sul collo e sulla carena, fondo con alto puntale cilindrico.",1,"senza altri dati senza data",
18,,44653,329778,12383,,"Contursi-329778",43,443,3,2,31,108,,,29,29,5,-50,0,6,54,"12.7","6.3",,"Amphoriskos in alabastro tipo Colivicchi II.2.1.3, con orlo arrotondato, collo cilindrico, spalla carenata, corpo ovoidale, due anse verticali piegate ad angolo retto impostate sul collo e sulla carena, fondo con puntale troncoconico.",1,"senza altri dati senza data",
627,,44762,330148,56022,,"Contursi-330148",43,443,3,2,71,108,"via Pisanelli","tra via Oberdan e via Pupino",29,30,13,-50,50,6,54,"5.6","1.9",,"Alabastron in alabastro tipo Colivicchi II.3.2, con orlo estroflesso a sezione triangolare, lungo collo cilindrico, corpo ovoidale, basso stelo con piede troncoconico.",1,"Tomba 5.3.1936",
13,,44705,329773,12375,,"Contursi-329773",43,443,3,2,31,108,"villa Pepe","Contrada Santa Lucia",29,30,16,-10,50,6,54,"7.6","2.6",,"Alabastron in alabastro tipo Colivicchi II.2.2.2, con orlo arrotondato, collo cilindrico, spalla carenata, corpo ovoidale allungato, due anse verticali piegate ad angolo retto impostate sul collo e sulla carena, fondo con basso puntale cilindrico.",1,"29.5.1885",
258,,44752,330326,27095,,"Contursi-330326",43,550,3,3,94,108,,"Via Regina Elena",26,26,,-400,-301,25,119,16,"10.5",,"oinochoe apula a figure rosse. Bocca trilobata, corpo globulare, piede ad anello, ansa a nastro con costolatura mediana. Decorazione a figure rosse delimitata superiormente da fascia con onde correnti e da linee lateriali e sulla parte inferiore. Entro il riquadro testa di satiro rivolta a sinistra con benda sovraddipinta in bianco.",1,"Tomba 4 22.10.1930",
676,,44783,329594,107638,,"Contursi-329594",43,443,3,1,14,108,,,23,24,15,-610,-590,25,119,"15.4",,,"alabastron piriforme corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, volatile ad ali spiegate. Nel campo rosette.",1,"Tomba 3 16.08.1957",
677,,44732,329595,107639,,"Contursi-329595",43,443,3,1,14,108,,,23,24,15,-610,-590,25,119,"22.2",,,"alabastron piriforme corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, trofeo vegetale e sul retro anatra a sinistra. Nel campo rosette e punti.",1,"Tomba 3 16.08.1957",
514,,44619,329854,52743,,"Contursi-329854",43,443,3,2,41,108,,"Contrada Corti Vecchie, ex Batteria Archita",23,24,15,-610,-590,25,119,,,,"alabastron piriforme corinzio antico. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, tre registri con teoria zoomorfa: pantere affrontate, e sui due registri inferiori capro pascente tra pantere, Nel campo rosette e punti.",1,"31.01.1947",
668,,44587,329586,107630,,"Contursi-329586",43,450,3,1,14,108,,,23,24,15,-610,-590,25,119,7,6,,"Aryballos globulare corinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello cerchi concentrici, sulla spalla linguette, sul ventre decorazione lineare con motivo a fasce, sul fondo linguette concentriche.",1,"Tomba 3 16.08.1957",
669,,44598,329587,107631,,"Contursi-329587",43,450,3,1,14,108,,,23,24,15,-610,-590,25,119,"6.6",6,,"Aryballos globulare corinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette, sul bordo esterno giro di punti, la spalla brevi linguette, sul ventre uccello ad ali spiegate. Sul retro rosette.",1,"Tomba 3 16.08.1957",
1331,,44716,330705,28211,,"Contursi-330705",43,457,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"11.1",5,,"balsamario plastico raffigurante sileno. Piccolo bocchello discoidale sulla sommità del capo. Tracce di colore rosso per capelli e barba che incorniciano il volto, naso camuso, labbra grosse e carnose socchiuse; busto non dettagliato. Una mano è portata al fallo, l'altra è lungo il corpo.",1,"Tomba 1 del 13.01.1984",
1328,,44611,330702,28208,,"Contursi-330702",43,443,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"9.5","5.5",,"alabastron piriforme meso corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello,cerchi; sulla spalla linguette. Sul corpo, decorazione lineare in bruno alternata a fasce a risparmio e fascia con decorazione a punti nel punto di massima espansione. Vernice in parte evanida.",1,"Tomba 1 del 13.01.1984",
1329,,44659,330703,28209,,"Contursi-330703",43,443,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"9.5","5.5",,"alabastron piriforme meso corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello,cerchi; sulla spalla linguette. Sul corpo, decorazione lineare in bruno alternata a fasce a risparmio e fascia con decorazione a punti nel punto di massima espansione. Vernice in parte evanida.",1,"Tomba 1 del 13.01.1984",
1330,,44627,330704,28210,,"Contursi-330704",43,443,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"9.5","5.5",,"alabastron piriforme meso corinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno con graffito. Sul bocchello,cerchi; sulla spalla linguette. Sul corpo, decorazione lineare in bruno alternata a fasce a risparmio e fascia con decorazione a punti nel punto di massima espansione. Vernice in parte evanida.",1,"Tomba 1 del 13.01.1984",
236,,44830,329718,22840,,"Contursi-329718",43,540,3,1,29,108,,,24,24,3,-561,-540,25,119,"13.3",,,"Lydion. Labbro piccolo e arrotondato, collo a profilo obliquo, spalla arrotondata, corpo conico con doppia scanalatura, piede troncoconico. Lettere KA incise.",1,"Tomba I n. 20 10.10.1920",
261,,44739,330329,27098,,"Contursi-330329",43,537,3,3,94,108,,"Contrada Madre Grazia",26,26,5,-350,-301,25,119,"6.5","5.5",,"Lekythos aryballica a vernice nera. Labbro svasato, collo cilindrico, corpo globulare schiacciato, piede a disco, ansa a nastro aderente al collo e fino alla spalla.",1,"tomba a sarcofago litico 30.8.1930",
259,,44737,330327,27096,,"Contursi-330327",43,595,3,3,94,108,,"Via Regina Elena",26,26,,-400,-301,25,119,4,8,,"tazza biansata a vernice nera. Orlo sottile indistinto, vasca a pareti dritte con fondo arrotondato, piede ad anello sagomato, anse a bastoncello orizzontali impostate all'altezza dell'orlo",1,"Tomba 4 22.10.1930",
267,,44592,330335,27107,,"Contursi-330335",43,605,3,3,94,108,,"Via Dante",29,29,5,-50,0,25,119,10,"3.5",,"Unguentario. Orlo ad anello, lungo collo cilindrico, corpo ovoidale, fondo piatto. Verniciato in bruno sull'orlo e sul collo.",1,"Urna cineraria 6 10.12.1931",
260,,44715,330328,27097,,"Contursi-330328",43,566,3,3,94,108,,"Contrada Madre Grazia",26,26,5,-350,-301,25,119,15,"16.5",,"Pisside stamnoide con decorazione lineare. Breve orlo dritto, spalla dritta su cui si impostano verticalmente le anse a sezione ovoidale, corpo globulare, piede svasato. Decorata con vernice rossa sul labbro e sotto le anse con due fasce. Coperchio a tesa obliqua con pomello cilindrico",1,"tomba a sarcofago litico 30.8.1930",
26,,44858,330050,20470,,"Contursi-330050",43,450,3,2,63,108,,"Contrada Vaccarella, Casa D'Eredità",23,23,8,-650,-626,25,119,10,,,"aryballos piriforme di stile protocorinzio tardo. Labbro a disco, collo cilindrico, ansa impostata dall'orlo alla spalla, corpo con spalla espansa ratremato verso il basso, base svasata. Decorato a graffito e vernice in bruno e rosso con motivo a squame tra fasce orizzontali sul corpo, linguette sul bocchello, la spalla e presso il piede.",1,"Tomba 2 14.3.1922",
27,,44789,330051,20471,,"Contursi-330051",43,450,3,2,63,108,,"Contrada Vaccarella, Casa D'Eredità",23,23,8,-650,-626,25,119,10,,,"aryballos piriforme di stile protocorinzio tardo. Labbro a disco, collo cilindrico, ansa impostata dall'orlo alla spalla, corpo con spalla espansa ratremato verso il basso, base svasata. Decorato a graffito e vernice in bruno e rosso con motivo a squame tra fasce orizzontali sul corpo, linguette sul bocchello, la spalla e presso il piede.",1,"Tomba 2 14.3.1922",
29,,44824,330053,20473,,"Contursi-330053",43,549,3,2,63,108,,"Contrada Vaccarella, Casa D'Eredità",23,23,8,-650,-626,25,119,"3.2",,,"olletta miniaturistica. Labbro svasato, corpo schiacciato, base piana",1,"Tomba 2 14.3.1922",
309,,44579,330464,27250,,"Contursi-330464",43,450,3,3,95,108,,"Via Oberdan",24,24,1,-600,-590,25,119,"8.2","4.8",,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, rosetta; sul bordo esterno fila di punti. Alla base del collo linguette. Sul ventre decorazione in bruno e rosso raffigurante un motivo floreale.",1,"tomba a fossa rettangolare con copertura di lastroni 12236",
310,,44721,330465,27251,,"Contursi-330465",43,450,3,3,95,108,,"Via Oberdan",24,24,1,-600,-590,25,119,"8.1","4.7",,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, rosetta; sul bordo esterno fila di punti. Alla base del collo linguette. Sul ventre decorazione in bruno e rosso raffigurante un motivo floreale.",1,"tomba a fossa rettangolare con copertura di lastroni 12236",
311,,44791,330466,27252,,"Contursi-330466",43,450,3,3,95,108,,"Via Oberdan",24,24,1,-600,-590,25,119,"5.8","4.6",,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti concentrici. Sul ventre, in bruno cavaliere che incede verso sinistra.",1,"tomba a fossa rettangolare con copertura di lastroni 12236",
654,,44679,329707,101653,,"Contursi-329707",43,447,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,"33.3","9.8",,"Anfora a vernice nera. Labbro a echino arrotondato, collo cilindrico distinto, spalla obliqua, corpo piriforme rastremato verso il piede ad echino svasato, anse a bastoncello impostate tra collo e spalla. Intramente dipinta in nero ad eccezione di una fascia a risparmio tra corpo e spalla e il collo a risparmio con decorazione in nero a tratti ondulati e cerchi puntinati.",1,"Tomba 10 (67), presso i piedi 11.8.1955",
650,,44626,329703,101649,,"Contursi-329703",43,540,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,"8.3",6,,"Lydion a impasto grigio. Labbro con ampio orlo piatto, collo rastremato, spalla modanata con duplice scanalatura, corpo conico rastremato verso il piede troncoconico.",1,"Tomba 10 (67), presso la testa 11.8.1955",
651,,44762,329704,101650,,"Contursi-329704",43,540,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,"13.5","10.4",,"Lydion. Labbro con orlo piatto, collo a profilo obliquo, corpo biconico con scanalatura tra spalla e corpo, piede ad anello.",1,"Tomba 10 (67), presso la testa 11.8.1955",
652,,44663,329705,101651,,"Contursi-329705",43,540,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,"14.4","10.4",,"Lydion. Labbro con orlo piatto, collo a profilo obliquo, corpo biconico con doppia scanalatura tra spalla e corpo, piede ad anello.",1,"Tomba 10 (67), presso la testa 11.8.1955",
653,,44601,329706,101652,,"Contursi-329706",43,540,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,13,"10.3",,"Lydion. Labbro con orlo piatto, collo a profilo obliquo, corpo biconico con spalla scanalata , piede ad anello.",1,"Tomba 10 (67), presso la testa 11.8.1955",
198,,44829,330000,20777,,"Contursi-330000",43,447,3,2,56,108,,,24,24,3,-561,-561,25,119,"32.5",,,"Anfora tardo-corinzia. Labbro a listello revoluto, collo distinto, corpo ovoide, piede a echino, anse a nastro tra spalla e collo. Decorazione dipinta: labbro, collo, anse, piede e fascia presso la parte inferiore della vasca a campitura piena. Sulla spalla e nella metà superiore del corpo trofeo di palmette e fiori di loto tra galli araldici. Al centro fascia con punti disposti a scacchiera. Presso il piede raggi.",1,"Tomba 11.1.1928",
195,,44648,329997,20774,,"Contursi-329997",43,566,3,2,56,108,,,24,24,3,-561,-561,25,119,20,,,"Pisside di stile tardo-corinzio. Labbro dritto, corpo globoso, piede ad anello, anse a bastoncello impostate verticalmente sulla spalla. Decorato con vernice bruna e rossa. Sulla spalla linguette, presso il piede fascia a campitura piena, sul ventre teoria zoomorfa con cervi pascenti e pantere alternate. Nel campo punti e rosette.",1,"Tomba 11.1.1928",
196,,44724,329998,20775,,"Contursi-329998",43,566,3,2,56,108,,,24,24,3,-561,-561,25,119,"11.8",,,"Pisside di stile tardo-corinzio. Labbro dritto, corpo globoso, piede ad anello, anse a bastoncello impostate verticalmente sulla spalla. Decorato con vernice bruna e rossa. Sulla spalla linguette, presso il piede fascia a campitura piena, sul ventre teoria zoomorfa con cervi pascenti e pantere alternate. Nel campo punti e rosette.",1,"Tomba 11.1.1928",
581,,44599,330178,52899,,"Contursi-330178",43,443,3,2,72,108,,,24,24,6,-600,-576,25,119,23,,,"alabastron piriforme mesocorinzio. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione in bruno e rosso con graffito. Sul bocchello, le spalle e il fondo linguette. Sul corpo, in due registri identici separati da gruppi di linee parallele, sirena con diadema di profilo a destra. Nel campo rosette.",1,"Tomba 33 2.6.1943",
578,,44841,330175,52896,,"Contursi-330175",43,450,3,2,72,108,,,24,24,6,-600,-576,25,119,7,,,"aryballos globulare di produzione laconica. Bocchello discoidale, ansa a nastro impostata dall'orlo alla spalla, corpo globulare, fondo piano. Decorato con vernice nera su tutta la superficie. Piano del bocchello con cerchi concentrici a risparmio e due cerchi in rosso. Sul fondo, cerchio bianco tra cerchi rossi.",1,"Tomba 33 2.6.1943",
590,,44821,330187,52909,,"Contursi-330187",43,450,3,2,72,108,,,24,24,6,-600,-576,25,119,"7.2",,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette fra cerchi concentrici, sul ventre, motivo floreale con fiori di loto e foglie lanceolate.",1,"Tomba 33 2.6.1943",
591,,44719,330188,52910,,"Contursi-330188",43,547,3,2,72,108,,,24,24,6,-600,-576,25,119,17,,,"Oinochoe. Bocca trilobata, corpo ovoide, ansa a bastoncello sopraelevata, piede piano. Vernice rossa sul corpo ad eccezione di una fascia a risparmio presso il piede.",1,"Tomba 33 2.6.1943",
574,,44734,330171,52892,,"Contursi-330171",43,591,3,2,72,108,,,24,24,6,-600,-576,25,119,9,,,"Skyphos corinzio medio. Orlo appena rientrante, profonda vasca troncoconica fortemene rastremata, largo piede ad anello; anse orizzontali a bastoncello. Decorazione a vernice nera sul corpo del vaso, con fasce in rosso e due linee bianche sul corpo. Presso il piede fascia a risparmio con raggiera.",1,"Tomba 33 2.6.1943",
509,,44798,330035,52563,,"Contursi-330035",43,447,3,2,59,108,,"Contrada Santa Lucia",25,26,15,-410,-390,25,119,19,,,"Anfora miniaturistica di tipo panatenaico a figure rosse. Produzione lucama Labbro troncoconico con orlo superiormente piatto, collo cilindrico, corpo globoso, alto piede cilindrico con base a disco, anse a sezione ellittica verticali impostate sulla spalla e aderenti al collo. Decorazione a figure rosse: Lato A: Figura femminile con patera nella mano di fronte a una stele. Lato B: satiro presso una stele. Decorazione accessoria: sul collo tralcio di foglie e al di sotto motivo baccellato. Attribuita al Gruppo di via Dante.",1,"Tomba III 6.1.1943",
228,,44824,329711,22804,,"Contursi-329711",43,496,3,1,29,108,,,26,26,3,-361,-340,25,119,"7.8","6.2",,"Coppetta parzialmente verniciata. Orlo rientrante, corpo conico, piede svasato. Decorata a vernice nera solo nella porzione superiore.",1,"Tomba 8 23.11.1923",
232,,44641,329714,22808,,"Contursi-329714",43,547,3,1,29,108,,,26,26,3,-361,-340,25,119,"18.9",11,,"Oinochoe apula a figure rosse. Bocca trilobata, collo a profilo concavo, corpo globulare, piede ad anello, ansa a nastro. Decorazione a figure rosse delimitata superiormente da fascia di ovoli: al centro, figura femminile seduta con ramo di palma e corona. Accanto, figura maschile nuda, con mantello sulle spalle, bastone e strigile. Attribuito al Pittore delle Choes",1,"Tomba 8 23.11.1923",
504,,44822,330040,52409,,"Contursi-330040",43,547,3,2,60,108,,,26,26,3,-361,-340,25,119,"18.6","9.7",,"Oinochoe apula a figure rosse. Bocca trilobata, collo a profilo concavo, corpo globulare, piede ad anello, ansa a nastro. Decorazione a figure rosse delimitata superiormente da fascia di ovoli e lateralmente da motivo a spiga: al centro, figura maschile nuda a cavvallo, in movimento verso destra. Attribuita al Pittore dell'Iris",1,"Tomba 38, al centro della fossa 17.12.1953",
