id_temp,scheda,cmpd,nctn,inv,suff,titolo,l3,l4,piano,sala,vetrina,comune,via,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,misa,misl,misd,misn,miss,misv,deso,stcc,adsp,adsm,oss
499,,19/06/2020,347555,60115,,Stuani-347555,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,8,,,,2.2,1.5,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, collo cilindrico, corpo ovoidale, fondo piano. Vernice rossastra sull'orlo e sul collo.",2,1,1,scavo del 1934 
500,,31/05/2022,347556,60116,,Stuani-347556,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,10.3,,,,2.2,2.1,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, collo cilindrico, corpo ovoidale, fondo piano. Vernice nerastra sull'orlo e sul collo. Orlo lacunoso.",3,1,1,scavo del 1934 
501,,12/05/2021,347557,60117,,Stuani-347557,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,9.5,,,,,1.7,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, collo cilindrico, corpo ovoidale, fondo piano. Vernice rossastra scrostata sul collo. Mancante dell’orlo. ",3,1,1,scavo del 1934 
502,,15/11/2022,347558,60118,,Stuani-347558,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,7.6,,,,2.1,1.7,"Balsamario tipo Graepler 611/19, orlo estroflesso globulare, collo cilindrico, corpo ovoidale, fondo piano. Vernice rossastra sull'orlo e sul collo.",2,1,1,scavo del 1934 
503,,06/12/2022,347559,60119,,Stuani-347559,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,9.4,,,,2.3,1.7,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, collo cilindrico, corpo ovoidale, fondo piano. Vernice rossastra sull'orlo e sul collo.",2,1,1,scavo del 1934 
504,,06/01/2021,347560,60120,,Stuani-347560,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,7.7,,,,2.2,1.8,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, corto collo cilindrico, corpo ovoidale, fondo piano. Vernice nerastra opaca e scrostata sull'orlo e sul collo. ",2,1,1,scavo del 1934 
505,,03/12/2022,346438,27933,,Stuani-346438,65,914,1,15,46,108,Contrada S. Lucia,29,30,22,-100,-100,11,,,2.3,,,,"Asta cilindrica in osso internamente cava, con superficie esterna modanata. Lacunosa. Ricomposta.",3,1,1,scavo del 1885 
506,,03/11/2022,347561,60121,,Stuani-347561,43,457,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,7.7,,,,2.1,1.9,"Balsamario tipo Graepler 611/19, orlo estroflesso arrotondato, collo cilindrico, corpo ovoidale, fondo piano. Vernice rossastra sull'orlo e sul collo.",2,1,1,scavo del 1934 
507,,30/08/2021,346049,12430,,Stuani-346049,43,457,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,11,7,,,,1.8,2.2,"Balsamario in vetro tipo Isings 78b, orlo tagliato, collo cilindrico, breve spalla orizzontale, corpo esagonale con pareti rettilinee, fondo piano. Colore verde azzurro opaco, superficie alterata per deterioramento. Le pareti sono decorate con riquadri a rilievo che alternano teste di sileni, gorgoni e menadi. Corpo ottenuto da due matrici. Lacunoso nell’orlo.",3,1,1,scavo del 1891 
508,,08/03/2020,346052,12436,,Stuani-346052,43,457,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,11,8,,,,1.7,2.2,"Balsamario in vetro conformato a pigna tipo Isings 78c, con orlo tagliato, collo cilindrico con strozzatura alla base, corpo ovoide, fondo convesso. Colore ambra traslucido, superficie alterata per deterioramento. Corpo ottenuto da due matrici. Lacunoso nell’orlo.",3,1,1,scavo del 1885 
509,,13/11/2021,347486,54857,,Stuani-347486,49,763,1,20,66,108,Via F. Di Palma - Palazzine I.N.C.I.S.,30,30,4,-1,-50,16,,,16,,,,Specchio discoidale in bronzo. Ossidato.,2,1,1,scavo del 1936 
510,,14/04/2020,346337,25648,,Stuani-346337,46,710,1,15,51,108,Via Leonida,28,28,6,-200,-176,16,,,,,,,"Borchia in argento a disco conformata a fiore, con foro centrale passante e superficie esterna decorata a baccellatura radiali. Ossidata.",2,1,1,scavo del 1926 
511,,02/11/2020,347366,51777,,Stuani-347366,33,242,1,20,65,108,Via G. Cugini,30,30,,-1,-100,16,,,,8.2,,,"Lama di cesoia in ferro di forma sub triangolare, con filo dritto e dorso ricurvo. Superficie molto ossidata.",8,1,1,scavo del 2005 
512,,06/10/2021,347569,60958,,Stuani-347569,33,242,1,15,36,108,Contrada Tesoro,27,28,15,-225,-176,16,,,,,,,"Piccola cesoia in ferro con lame di forma sub triangolare, con filo dritto e dorso ricurvo, unite da una molla arrotondata a curva continua. Superficie molto ossidata. Ricomposta. ",4,1,1,scavo del 1935 
513,,22/10/2021,347572,60963,,Stuani-347572,33,242,1,15,36,108,Contrada Tesoro,27,28,15,-225,-176,16,,,,,,,"Lama di cesoia in ferro di forma subtriangolare, con filo dritto e dorso ricurvo. Superficie molto ossidata.",8,1,1,scavo del 1935 
514,,02/06/2022,346367,27461,,Stuani-346367,46,713,1,18, 59B,108,Contrada S. Lucia,28,29,22,-200,-1,16,,,,,,,"Chiave in bronzo, fusto di forma troncoconica con verga appiattita piegata ad angolo retto, terminante con pettine a tre denti in una delle estremità, impugnatura ad anello di forma circolare nell’altra. Due anelli in bronzo con verga a sezione circolare sono legati tramite una fascetta all’impugnatura. Superficie ossidata.",2,1,1,scavo del 1885 
515,,06/02/2022,347774,212328,,Stuani-347774,46,713,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,16,,,,6.5,,,"Chiave in ferro, fusto con verga a sezione circolare ed impugnatura ad anello di forma ovale. Lacunosa all’estremità del fusto. Ossidata.",2,1,1,scavo del 1897 
516,,21/01/2020,346792,40893,,Stuani-346792,46,714,1,18,fuori vetrina,108,Piazza D'Armi,28,29,15,-125,-51,16,,,,7.5,,,"Chiodo in ferro con testa ovoide piatta, fusto a sezione quadrangolare. Superficie fortemente corrosa.",2,1,1,scavo del 1911 Tomba IX
517,,11/03/2022,347797,212508,,Stuani-347797,46,714,1,18,53,108,Piazza D'Armi,28,28,,-200,-101,16,,,,,,,"Chiodo in ferro con ampia testa circolare piatta, fusto a sezione quadrangolare. Superficie fortemente corrosa. Lacunoso nel fusto.",3,1,1,scavo del 1911 Tomba IV
518,,19/03/2022,347798,212508,,Stuani-347798,46,714,1,18,53,108,Piazza D'Armi,28,28,,-200,-101,16,,,,,,,"Testa circolare piatta di chiodo in ferro, con attacco del fusto. Superficie fortemente corrosa.",8,1,1,scavo del 1911 Tomba IV
519,,23/11/2020,347799,212508,,Stuani-347799,46,714,1,18,53,108,Piazza D'Armi,28,28,,-200,-101,16,,,,,,,"Testa circolare piatta di chiodo in ferro, con attacco del fusto. Superficie fortemente corrosa.",8,1,1,scavo del 1911 Tomba IV
520,,17/04/2022,346310,25418,,Stuani-346310,43,457,1,20,68,108,Via F. Crispi,30,30,3,-41,-60,11,6.8,,,,2,,"Balsamario in vetro tipo De Tommaso 8, con orlo estroflesso arrotondato, breve collo cilindrico, corpo globulare, fondo piano. Colore verde azzurro traslucido, superficie alterata per deterioramento. Scheggiato sul collo.",2,1,1,scavo del 1932 
521,,26/12/2021,346311,25419,,Stuani-346311,43,457,1,20,68,108,Via F. Crispi,30,30,3,-41,-60,11,9.2,,,,2.2,2.2,"Balsamario in vetro tipo Isings 28a con orlo estroflesso arrotondato, breve collo cilindrico con strozzatura alla base, corpo piriforme, fondo piano. Colore verde azzurro traslucido, superficie alterata per deterioramento. Scheggiato sull’orlo.",2,1,1,scavo del 1932 
522,,02/03/2022,346312,25420,,Stuani-346312,43,457,1,20,68,108,Via F. Crispi,30,30,3,-41,-60,11,5.8,,,,1.8,0.9,"Balsamario in vetro tipo De Tommaso 61 con orlo estroflesso arrotondato, breve collo cilindrico, spalla orizzontale e pareti a profilo rettilineo, fondo piano. Colore verde azzurro traslucido, superficie alterata per deterioramento.",2,1,1,scavo del 1932 
523,,06/06/2022,346313,25421,,Stuani-346313,43,457,1,20,68,108,Via F. Crispi,30,30,3,-41,-60,11,7.8,,,,1.6,1.5,"Balsamario in vetro tipo De Tommaso 38 con orlo tagliato, breve collo cilindrico con strozzatura alla base, corpo piriforme, fondo piano. Colore verde azzurro traslucido, superficie alterata per deterioramento. Scheggiato sull’orlo.",2,1,1,scavo del 1932 
524,,26/03/2021,346387,27647,,Stuani-346387,43,457,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,11,9.5,,,,2,,"Balsamario in vetro tipo Isings 78b, orlo tagliato, collo cilindrico, breve spalla orizzontale, corpo esagonale con pareti rettilinee, fondo convesso. Colore verde azzurro traslucido, superficie alterata per deterioramento. Le due pareti conservate integralmente sono decorate con clipei a rilievo, con raffigurate una testa di satiro e una di sileno. Corpo ottenuto da due matrici, molto lacunoso.",3,1,1,scavo del 1885 
525,,02/06/2020,346872,50625,,Stuani-346872,4,37,1,18, 56A,108,Via Gorizia,28,28,4,-200,-151,16,,,,31.5,,,"Corona a foglie d’edera e bacche, tipo II E. Composta da venticinque foglie di edera cuoriformi in bronzo dorato, saldate tramite steli ai tre fili intrecciati e piegati a semicerchio del supporto, alternate a gruppi di bacche in argilla dorate, fissate tramite raccordi bronzei. Foglie lacunose, doratura in parte caduta. Ricomposta.",4,1,1,scavo del 1934 Tomba 85
526,,20/05/2022,346869,50622,,Stuani-346869,4,37,1,18, 56A,108,Via Gorizia,28,28,4,-200,-151,16,,,,37,,,"Corona a gruppi d tre foglie di quercia, tipo ""Ori di Taranto"" VIII D. Composta da trentacinque foglie di quercia in oro, ottenute a stampo con nervature e bordi rilevati, riunite in gruppi di tre disposti simmetricamente sui due lati e convergenti verso il centro, dove si sovrappongono leggermente. Verga rettangolare di supporto in bronzo dorato con anello saldato verticalmente nella parte centrale. Mancante di una foglia e lacunosa nel supporto. Lamine auree contorte, doratura in parte caduta.",4,1,1,scavo del 1934 Tomba 85
527,,24/05/2022,348014,22698,Bis,Stuani-348014,4,37,1,18, 56B,108,Via Gorizia,28,28,5,-150,-101,16,,,,2.5,,,"Corona a gruppi di tre foglie di quercia alternate a ghiande, tipo ""Ori di Taranto"" VIII N. Composta da ventisei gruppi di tre foglie di quercia alternate a ghiande in oro, ottenute a stampo da un’unica lamina sommariamente ritagliata con nervature rilevate, disposte in numero di tredici su ciascuno dei due lati e convergenti verso il centro, con foro per il fissaggio. Mancante del supporto originale. Lamine appiattite e lacunose. Ricomposta.",4,1,1,scavo del 1933 Tomba 23.III.1933
528,,10/11/2022,346389,27649,,Stuani-346389,43,457,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,11,10,,,,1.7,,"Balsamario fitomorfo in vetro tipo Isings 78c, orlo tagliato, collo cilindrico con strozzatura alla base, corpo piriforme, fondo convesso. Colore ambra traslucido, superficie alterata per deterioramento. Corpo ottenuto da due matrici. Lacunosa nell’orlo.",3,1,1,scavo del 1891 
529,,11/04/2020,346540,39004,,Stuani-346540,43,457,1,20,68,108,Contrada Corti Vecchie,30,30,4,-1,-50,11,9.8,,,,2,,"Balsamario in vetro tipo De Tommaso 70, orlo indistinto inclinato verso l’esterno, collo cilindrico con strozzatura alla base, parete troncoconica arrotondata verso il fondo convesso. Colore verde azzurro traslucido, superficie alterata per deterioramento. Scheggiato sull’orlo.",2,1,1,
530,,11/05/2020,346330,25646,A,Stuani-346330,65,914,1,15,51,108,Via Leonida,28,28,6,-200,-176,16,,,,11.8,,,"Asta modanata in osso a sezione semicilindrica, con superficie decorata da gruppi di tre solcature parallele equidistanti, retro piano. Superficie consunta. Ricomposta.",4,1,1,scavo del 1926 
531,,31/08/2022,346409,27672,,Stuani-346409,33,241,1,20,66,108,Contrada S. Lucia,29,30,15,-10,-10,16,,,,,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore blu con filamenti bianchi, sulla superficie patina di deterioramento. Ricomposto.",4,1,1,scavo del 1889 
532,,16/01/2022,346410,27673,,Stuani-346410,33,241,1,20,66,108,Contrada S. Lucia,29,30,15,-10,-10,16,,,,,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore blu con filamenti bianchi, sulla superficie patina di deterioramento. Ricomposto.",4,1,1,scavo del 1889 
533,,13/10/2021,346411,27674,,Stuani-346411,33,241,1,20,66,108,Contrada S. Lucia,29,30,15,-10,-10,16,,,,,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore blu con filamenti bianchi, sulla superficie patina di deterioramento. Mancante di una delle estremità.",3,1,1,scavo del 1889 
534,,26/12/2020,347416,52052,,Stuani-347416,31,232,1,18, 58A,108,Via G. Oberdan,28,28,14,-175,-101,11,18,,,,,,"Statuetta raffigurante un attore comico seduto su un altare con maschera da schiavo, braccio sinistro piegate dietro la schiena, destro leggermente alzato con avambraccio piegato sulla spalla, gambe affiancate, testa reclinata all’indietro con alto copricapo che incornicia la maschera, con volto barbuto, fronte corrucciata, grande bocca spalancata, naso camuso, occhi rotondi con arcate sopraccigliari molto pronunciate.Vestito con una corta tunica panneggiata a maniche lunghe che scende sino alle cosce. Corpo ottenuto da due matrici, testa e gambe applicate, superficie ritoccata a stecca. Ingubbiatura bianca con colori evanidi, rosa (copricapo e tunica), marrone (corpo). Lacunosa nella gamba destra, parzialmente integrata. Ricomposta.",3,1,1,scavo del 1934 
535,,23/01/2020,346014,12315,,Stuani-346014,33,241,1,20,67,108,Contrada S. Lucia,30,30,,-1 ,-100,11,,,,27,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore verde azzurro con filamenti bianchi, sulla superficie patina di deterioramento.",2,1,1,scavo del 1885 
536,,28/02/2022,346015,12316,,Stuani-346015,33,241,1,20,67,108,Contrada S. Lucia,30,30,,-1 ,-100,11,,,,19,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore blu con filamenti bianchi, sulla superficie patina di deterioramento.",2,1,1,scavo del 1885 
537,,29/05/2022,346016,12317,,Stuani-346016,33,241,1,20,67,108,Contrada S. Lucia,30,30,,-1 ,-100,11,,,,22.8,,,"Bastoncino tortile tipo Isings 79 con estremità appiattite. Canna di colore ambra, superficie alterata per deterioramento.",2,1,1,scavo del 1885 
538,,02/10/2021,346038,12331,,Stuani-346038,64,891,1,20,67,108,Contrada S. Lucia,30,30,,-1 ,-100,16,,,,,,,"Coltello con lama lanceolata in ferro con codolo a nastro appiattito, manico con verga tortile in bronzo a sezione circolare rastremata verso il codolo. Cordoni a rilievo decorano la parte centrale del manico e l’attacco della testa appiattita dell’impugnatura. Superficie della lama molto ossidata.",2,1,1,scavo del 1885 
539,,25/08/2021,347760,212322,,Stuani-347760,43,457,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,5,-51,-100,11,15.4,,,,3.5,5,"Balsamario in vetro tipo De Tommaso 18, orlo estroflesso a sezione subtriangolare, collo troncoconico, corpo piriforme, fondo piatto. Colore verde traslucido, superficie alterata per deterioramento. Lacunoso nel collo, scheggiato sull’orlo.",3,1,1,scavo del 1897 
540,,28/05/2021,346088,12528,,Stuani-346088,58,846,1,18, 58B,108,Contrada S. Lucia,28,29,22,-200,-1,16,,,,,,,"Tibia della quale si conservano sette elementi cilindrici internamente cavi, tutti caratterizzati a un’estremità da pareti arretrate rispetto al corpo, funzionali all'incastro. L’elemento finale, terminante con bocca leggermente svasata, ha un’ingrossatura fusiforme a metà del corpo, gli altri presentano sulle pareti fori passanti di forma circolare o quadrangolare. Nei punti di giunzione tra i vari elementi si conservano alcuni frammenti di anelli in rame con verga appiattirà.",8,1,1,scavo del 1885 
541,,15/12/2022,346432,27861,,Stuani-346432,58,841,1,18, 58B,108,Contrada S. Lucia,28,29,22,-200,-1,16,,,,,,,"Disco modanato di cimbalo in bronzo conformato a umbone, con foro centrale per il fissaggio dell’anello, con verga piatta. Disco lacunoso. Superficie molto ossidata.",3,1,1,scavo del 1885 
542,,18/04/2022,346433,27861,,Stuani-346433,58,841,1,18, 58B,108,Contrada S. Lucia,28,29,22,-200,-1,16,,,,,,,"Cembalo in bronzo, con dischi modanati conformati a umbone, con fori centrali per il fissaggio degli anelli, con verga piatta. Mancante di un anello, dischi in parte lacunosi, verga contorta. Superficie molto ossidata.",3,1,1,scavo del 1885 
543,,09/07/2022,346442,27990,,Stuani-346442,58,841,1,18, 58B,108,Piazza D'Armi,29,29,,-100,-1,16,,,,,,,"Cembalo in bronzo, con dischi modanati conformati a umbone, con fori centrali per il fissaggio degli anelli, con verga piatta. Superficie ossidata.",2,1,1,scavo del 1901 
544,,16/07/2020,346443,27991,,Stuani-346443,58,841,1,18, 58B,108,Piazza D'Armi,29,29,,-100,-1,16,,,,,,,"Cembalo in bronzo, con dischi modanati conformati a umbone, con fori centrali per il fissaggio degli anelli, con verga appiattita all’interno e leggermente stondata all’esterno. Superficie ossidata.",2,1,1,scavo del 1901 
545,,11/01/2022,347468,54766,,Stuani-347468,46,706,1,18, 58B,108,Via Messapia,28,29,22,-200,-1,16,5,3.7,,,,,"Piccola testa di Dioniso in osso interpretata come applique che corona la mensola di un’arpa, con volto ovale, bocca piccola, naso dritto, occhi rotondi in vetro con sopracciglia appena accennate, alta corona con foglie (edera?) sulla fronte. La parte posteriore piatta presenta un foro per l’incastro. Tracce di doratura sulla superficie. ",2,1,1,scavo del 1938 
546,,13/11/2020,347627,65205,,Stuani-347627,65,913,1,18, 58B,108,Via Gorizia,29,30,22,-100,-100,16,,,,,,,"Due frammenti di osso lavorato interpretati come parti di un crotalo, il primo dei quali di forma trapezoidale, con lati lunghi inflessi, presenta in prossimità di uno dei lati corti due piccolo fori passanti per il fissaggio. La superficie esterna è decorat con una fascia di piccoli cerchietti con punto centrale, affiancata su ogni lato da tre doppi cerchi con punto centrale, i lati corti presentano inoltre una decorazione a maglia con linee diagonali intersecate tra loro con doppia linea di chiusura. Il secondo colonniforme è decorato su entrambi i lati con linee orizzontali e con una X centrale in corrispondenza del capitello.",8,1,1,scavo del 1938 
547,,12/09/2020,347629,65333,,Stuani-347629,65,913,1,18, 58B,108,Via Messapia,28,29,,-200,-1,16,,,,,,,"Quattordici chiavi musicali in osso interpretate come parti di un'arpa, con asta a sezione circolare, con foro passante all’estremità per il fissaggio della corda, spessa impugnatura a sezione triangolare. Una chiave è intera, le altre tredici frammentarie. Presentano tutte superficie corrosa e scheggiata.",8,1,1,scavo del 1938 
548,,08/09/2021,347672,200031,,Stuani-347672,9,71,1,18, 58B,108,Piazza D'Armi - via F. Di Palma,28,28,8,-150,-126,16,13,5.5,,,,,"Modellino di cetra, cassa armonica lunga e stretta, sul lato frontale corni internamente modanati e giogo con incisioni orizzontali. Lato frontale a matrice, retro piatto. Corno destro scheggiato. Ingubbiatura bianca con colori evanidi, rosa (corni), grigio (giogo).",2,1,1,scavo del 1911 Tomba 7
549,,17/05/2022,347673,200032,,Stuani-347673,9,71,1,18, 58B,108,Piazza D'Armi - via F. Di Palma,28,28,8,-150,-126,16,6.3,3.5,,,,,"Modellino di cetra, cassa armonica lunga e stretta, sul lato frontale cordiera rettangolare a rilievo e corni internamente modanati. Lato frontale a matrice, retro piatto. Ingubbiatura bianca con colori evanidi, giallo e rosa (cassa armonica). Mancante del giogo, del corno destro e di parte di quello sinistro. Frammentaria.",3,1,1,scavo del 1911 Tomba 7
