id,scheda,cmpd,nctn,inventario,suffisso,titolo,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,mislu,misp,misd,deso,stcc,oss
135,,22/05/26,349827,54362,,Speira-349827,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,16,7.7,12.5,,,"terracotta policroma rappresentante Eros e Psiche stanti e abbracciati su base piatta approssimativamente rettangolare. Eros è a destra, con corte ali spiegate, gravitante sulla gamba sinistra e con la destra incrociata davanti all'altra; la mano destra è abbassata e reca un ventaglio cuoriforme, la mano sinistra tiene un lembo del mantello che copre l'omero sinistro e il ginocchio destro; la testa, recante capelli lunghi, benda sulla fronte e corona di foglie di edera, è leggermente inclinata e rivolta verso Psyche. Psyche, a sinistra, è rappresentata di spalle mentre si appoggia sull'omero destro di Eros; è gravitante sulla gamba sinistra, mentre la destra è arretrata con il piede piegato verso l'interno; indossa un lungo chitone smanicato abbottonato sulle spalle e himation con bordo superiore attorcigliato che forma un lembo lungo il fianco sinistro e lascia scoperta la spalla destra; la testa, con orecchini e acconciatura a melone con crocchia alta, è inclinata verso destra. Sulla superficie, tracce di ingubbiatura bianca e di policromia; rosa, per il mantello e il chitone di Psyche, celeste per il bordo superiore del mantello, arancio per il corpo di Eros, rosa scuro per le ali, bruno e rosso scuro per i capelli. La parte anteriore è ottenuta a matrice; il retro, con sfiatatoio rettangolare, è lavorata a mano. Ricomposto da frammenti; lacunoso di alcune foglie della corona; colori evanidi.",4,scavo del 1939 
130,,22/02/20,349822,54367,,Speira-349822,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,11.1,4.9,5,,,"terracotta policroma rappresentante una figura femminile su base quadrangolare, stante e in pozione frontale. Gravitante sulla gamba sinistra e con la destra flessa, indossa un chitone con cintura alta e una fascia di tessuto che riscopre le spalle e le braccia e scende fino all'altezza delle ginocchia. Il braccio sinistro è piegato sul fianco, il destro, leggermente flesso, disteso lungo il fianco. La testa è frontale con acconciatura a melone recante una corona di edera. Visibili sulla superficie tracce di scialbatura e di celeste nella fascia di tessuto sulle spalle. Parte anteriore ottenuta a matrice; retro con sfiatatoio fatto a mano. Piccole abrasioni su corona e base; base riattaccata alla figura con gesso. Ingubbiatura e colori evanidi.",4,scavo del 1939 
127,,22/05/16,349819,54369,,Speira-349819,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,22.7,10.6,7.4,,,"terracotta policroma rappresentante una fIgura femminile. Su base quadrangolare piatta, in posizione frontale con himation avvolto intorno alla parte inferiore del corpo; gravitante sulla gamba sinistra e con la destra incrociata sulla sinistra; braccio sinistro piegato sul fianco; braccio destro appoggiato ad un pilastrino laterale e reggente nella mano un oggetto globulare, forse un frutto con una foglia e una ghirlanda; sulla spalla sinistra, una colomba con le ali spiegate. Il capo è inclinato verso destra con acconciatura a melone recante una corona di edera. Visibili sulla superficie tracce di scialbatura, sulla capigliatura tracce di colore bruno, rosa sul bordo del mantello, celeste il mantello, rosa chiaro la pelle. Parte anteriore ottenuta a matrice; retro con sfiatatoio fatto a mano. Ricomposta da frammenti; in alcuni punti visibili integrazioni in gesso. Ingubbiatura e colori evanidi.",4,scavo del 1939 
137,,22/03/31,349829,54365,,Speira-349829,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,11.7,6.1,8,,,"terracotta policroma rappresentante un attore comico stante su base rettangolare. La figura indossa un lungo chitone e un mantello corto aperto sul lato sisnistro; gravita sulla gamba destra mentre la sinistra è piegata in avanti; il braccio destro, coperto dal mantello, è leggermente piegato lungo il fianco; la mano sinistra fuoriesce dal mantello ed è sollevata all'altezza del petto nell'atto di portare un oggetto cilindrico con bordo inferiore e superiore, forse una cista. La pancia è prominente; il capo mostra una lieve torsione a destra e presenta tratti silenici, con occhi piccoli, naso camuso, orecchie appuntite, barba lunga con quattro ricci, testa calva con corona a forma di ghirlanda attorcigliata con due foglie laterali. Visibili tracce di scialbatura e di policromia: rosa per l'himation, la cista e le labbra, grigio per il chitone,arancio per il viso e grigio-celeste perper la corona. Parte anteriore ottenuta a matrice; retro lavorato a mano con piccolo sfiatatoio ovale. Riattaccata alla base; lacunoso di un angolo della base; policromia evanida",4,scavo del 1939 
482,,22/06/03,350203,65419,,Speira-350203,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,16.2,7,,,,"rilievo policromo rappresentante Polyboia stante su un podio, con chitone ampio e lungo. è gravitante sulla gamba sinistra, mentre la destra è leggermente sollevata lateralmente; il braccio destro è disteso sul fianco,la mano sinistra è sollevata all'altezza della spalla e regge una patera. La testa è leggermente inclinata verso destra, i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura. Ricomposto da frammenti; policromia evanida",4,scavo del 1950 
459,,22/02/12,350180,4121,,Speira-350180,9,71,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,matrice,25,22.5,,,,"tabella fittile votiva a forma di naiskos (tempietto) sorretto da colonne; all'interno i Dioscuri (Castore e Polluce) raffigurati stanti presso i cavalli, con la testa ornata da una corona e con un mantello che copre la parte inferiore del corpo. Con una mano reggona una patera ombelicata. Davanti le due colonne sono due grandi vasi sacri. Ricomposto da frammenti; lacuna in basso a sinistra",4,scavo del 1914 
133,,22/02/22,349825,54363,,Speira-349825,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,12,11.9,,,,"terracotta policroma rappresentante un busto femminile con chitone e peplo sulla testa e sulle spalle. Il capo è leggermente girato e inclinato verso sinistra; il viso è largo e carnoso, lo sguardo è languido; anelli di Venere sul collo; Il peplo lascia scoperta la corona di edera che orna l'acconciatura, mentre ciocche ondulate fuoriescono dal peplo e cadono sulle spalle. Visibili sulla suiperficie tracce di scalbatura, sulla capigliatura di marrone, sul chitone e sul bordo del velo di celeste. Parte anteriore ottenuta a matrice; retro con grande sfiatatoio ovale lavorato a mano. foglie, orecchini e forse anche il bordo del velo e i riccioli, applicati. Frammentario; reintegrato; lacunoso di due foglie della corona; colori evanidi",4,scavo del 1939 
134,,22/06/24,349826,54364,,Speira-349826,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,13.1,,,,,"terracotta policroma rappresentante un busto femminile con chitone che emerge da un calice di foglie. Il capo è leggermente girato e inclinato verso sinistra; il viso è largo e carnoso, lo sguardo è languido; anelli di Venere sul collo; acconciatura a melone con crocchia bassa recante una corona di edera con elemento globoso al centro. Visibili sulla suiperficie tracce di scalbatura, sulla capigliatura di marrone, sul chitone di grigio-celeste e di rosa sul calice. Parte anteriore ottenuta a matrice; retro con grande sfiatatoio ovale lavorato a mano. foglie, orecchini e forse anche il bordo del velo e i riccioli, applicati. Ricomposto da frammenti; lacunoso di alcune foglie della corona; colori evanidi.",4,scavo del 1939 
128,,22/09/11,349820,54370,,Speira-349820,44,615,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,matrice,22.8,,,,,"terracotta policroma rappresentante una fIgura femminile. Su base quadrangolare piatta, in posizione frontale con himation avvolto intorno alla parte inferiore del corpo; gravitante sulla gamba sinistra e con la destra incrociata sulla sinistra; braccio sinistro piegato sul fianco; braccio destro destro appoggiato ad un pilastrino laterale e reggente nella mano maschera teatrale barbuta. Il capo è inclinato verso destra con acconciatura a melone recante una corona di edera. Visibili sulla superficie tracce di scialbatura, sulla capigliatura e sulla maschera tracce di colore bruno, su mantello di grigio-celeste, di rosa sulla pelle. Parte anteriore ottenuta a matrice; retro con sfiatatoio fatto a mano. Ricomposta da frammenti; alcune foglie della corona risultano lacunose; in alcuni punti visibili integrazioni in gesso. Ingubbiatura e colori evanidi.",4,scavo del 1939 
352,,22/07/15,350072,73881,,Speira-350072,44,615,1,9,26,108,,Contrada Pizzone,26,26,,-400,-301,23,25,matrice,,,,,,"terracotta configurata a bovino, rappresentato di profilo su una piccola base sulla quale si fondono le zampe, con la testa girata e antecedente verso destra. Era utilizzata come giocattolo e poi dedicata dagli adolescenti nei santuari al momento delle nozze. Superficie con qualche abrasione; ricomposta da frammenti",4,scavo del 1975 
41,,22/03/06,349010,54793,,Speira-349010,46,706,1,9,22,108,via Nettuno,,26,27,15,-310,-290,13,25,matrice,7,24.2,,,,"Applique in terracotta dorata utilizzata per decorare letti funebri. Rappresenta un Arimaspe in costume orientale assaito da due grifi. I due grifi sono rappresentati di profilo, rivolti verso la figura centrale; la coda è rivolta verso l'alto; le ali sono diritte. Foro attraverso l'attacco dell'ala. L'Arimaspe è in ginocchio, nell'atto di difendersi, rivolto verso sinistra e col mantello svolazzante. Ricomposto da frammenti.",4,scavo del 1939 Tomba 1
469,,22/10/07,350190,6091,,Speira-350190,33,254,1,9,29,108,,,26,26,,-400,-301,13,25,matrice,32,28.5,,,,"matrice di tabella fittile votiva a forma di naiskos con frontone poggiante su pilastri con basso capitello. All'interno, al centro, sono raffigurati i Dioscuri nell'atto di rapire le figlie di Leucippo, queste ultime indossanti un leggero chitone. Le figure formano due gruppi in posizione contrapposta e simmetrica rivolti verso l'esterno. Ricomposto da 4 frammenti.",4, 
460,,22/04/06,350181,4123,,Speira-350181,9,71,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,matrice,,,,,,"tabella fittile votiva a forma di naiskos (tempietto); all'interno i Dioscuri (Castore e Polluce) raffigurati a cavallo verso sinistra. Hanno la parte superiore del corpo di prospetto, con un mantello che copre le gambe. Nella mano sinistra reggono la palma, nella destra una patera. Ai lati, due pilastri sormontati da due vasi sacri. Ricomposto da frammenti; restaurato alla base",4,scavo del 1914 
150,,22/03/10,349842,6469,,Speira-349842,4,37,1,8,21,185,,,27,27,,-300,-201,13,184,sbalzo,,4,31,,4.1,corona aurea composta da sette rose lavorate a sbalzo delle quali quella centrale è più grande. I petali sono disposti in tondo ed all'interno sono inseriti piccoli listelli piegati. Leggere ammaccature sulla lamina,2, 
93,,22/01/23,349784,22427,,Speira-349784,65,913,1,8,21,64,,,27,28,15,-210,-190,13,184,sbalzo,,,,,,Foglia di quercia in oro in lamina sottile arcuata lavorata a sbalzo probabilmente pertinente allo scettro n. inv. 22439.,2,scavo del 1928  Tomba degli Ori
152,,22/10/15,349844,54756,,Speira-349844,4,37,1,8,21,216,,,27,27,2,-210,-201,13,184,sbalzo,,,,,3.2,Corona in oro e bronzo formata da cinque rosacee in oro di diametro decrescente dal centro verso i lati. I petali sono caratterizzati mediante pieghe sottolineate da linee puntinate. Lamina aure lacunosa in più punti. Il supporto è in lamina bronzea. Ricomposta con gli elementi originari; due rosacee mancanti. Supporto bronzeo frammentario.,6,scavo del 1952 
151,,22/03/13,349843,54757,,Speira-349843,4,37,1,8,21,216,,,27,27,2,-210,-201,13,184,sbalzo,,,3.6,,,"corona in oro e bronzo con 26 foglie stilizzate di ulivo di dimesioni differenti, riunite in gruppi di quattro ad eccezione di quelle centrali e disposte simmetricamente su ciascun lato. Le foglie sono lavorate a sbalzo e mostrano sulla superficie linee puntinate. Il supporto è in lamina bronzea. Lamina aure lacunosa in più punti. Supporto bronzeo frammentario.",6,scavo del 1952 
87,,22/04/11,349778,22423,,Speira-349778,4,42,1,8,21,64,,,27,28,15,-210,-190,13,184,smaltatura,2.4,,,,,"Orecchino in oro, smalto e pasta vitrea costituito da un lungo gancio filiforme con un estremità ripiegata da cui pende un piccolo grappolo d'uva con acini in pasta vitrea e fili aurei. La parte anteriore del gancio è mascherata da una foglia di vite in lamina ritagliata, a margine filigranato e ricoperta di smalto. Lacunoso di alcuni acini; smalto quasi completamente caduto. In coppia con il successivo",2,scavo del 1928  Tomba degli Ori
86,,22/10/17,349777,22422,,Speira-349777,4,42,1,8,21,64,,,27,28,15,-210,-190,13,184,smaltatura,2.6,,,,,"Orecchino in oro, smalto e pasta vitrea costituito da un lungo gancio filiforme con un estremità ripiegata da cui pende un piccolo grappolo d'uva con acini in pasta vitrea e fili aurei. La parte anteriore del gancio è mascherata da una foglia di vite in lamina ritagliata, a margine filigranato e ricoperta di smalto. Lacunoso di alcuni acini; smalto in parte caduto. In coppia con il successivo",2,scavo del 1928  Tomba degli Ori
295,,22/08/08,350015,28253,,Speira-350015,49,763,1,9,24,108,corso Piemonte,,27,27,4,-300,-251,13,34,Tecnica non presente in lista,,,,,14,specchio in bronzo di forma dicoidale in lamina spessa. In otto frammenri non ricomposti; superficie ossidata.,8,scavo del 1986 
235,,22/02/23,349928,4559,,Speira-349928,1,13,1,7,7,108,,Arsenale Militare,26,26,8,-350,-326,13,186,Tecnica non presente in lista,,,1,,0.5,staffa e resti del bottone pertinenti ad una fibula in osso con ardiglione in bronzo. (1.7),8,scavo del 1909 Tomba 442
404,,22/07/25,350124,25915,,Speira-350124,58,844,1,9,27,108,Viale Virgilio,"Contrada Corti vecchie, Viale Virgilio",26,26,2,-310,-301,13,34,Tecnica non presente in lista,,,1.7,,1.6,"aulos (flauto) in osso. Costituito da tre elementi cilindrici, con scanalatura longitudinale e fori circolari; da un elemento sagpmato e privo di fori; da un elemento cilindrico decorato con solcature parallele e presentante una sporgenza a profilo convesso, nella quale è inserita una chiavetta in bronzo; infine da tre frammenti di altri elementi cilindrici privi di fori. Due frammenti di essi recano ad un'estremità tracce della fascetta in bronzo che in origine li univa. In 8 frammenti alcuni dei quali ricomposti",8,scavo del 1932 
236,,22/08/06,349929,4559,bis,Speira-349929,1,13,1,7,7,108,,Arsenale Militare,26,26,8,-350,-326,13,186,Tecnica non presente in lista,0.5,0.6,3.7,,,"elementi pertinenti ad una fibula o un'applicazione in osso e bronzo: a) due barre a sezione quadrangolare dalla superficie consunta; b)elemento subsferoidale con foro passante; c) elemento allungato; d) piccola presa allungata con una faccia piana e una convessa decorata con linee incise meandriformi; nel foro è inserito un chiodo di bronzo con testa circolare; e) cinque chiodini di bronzo, due dei quali privi di testa; f)manufatto informe di bronzo.",8,scavo del 1909 Tomba 442
78,,22/10/20,349047,99197,,Speira-349047,4,28,1,9,22,108,Corso Italia,,26,26,8,-350,-326,13,34,Tecnica non presente in lista,,1.2,1.6,,,anello digitale in bronzo con castone ellittico illeggibile. Verga in quattro frammenti. Fortemente ossidato.,8, 
